,support,itemsets,length
1601,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",8
1387,0.009564801530368245,"frozenset({'current', 'see', 'set_default_tensor_type', 'torch', 'default', 'none'})",6
1386,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'default', 'none'})",6
1385,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1384,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'type'})",6
1383,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1382,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",6
1600,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",8
1602,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",8
1377,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",6
1603,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",8
1604,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none'})",8
1605,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'none', 'type'})",8
1381,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",6
1380,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1379,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1378,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",6
1365,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
907,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'default', 'type'})",4
986,0.009564801530368245,"frozenset({'current', 'SOME_DTYPE', 'default', 'none', 'type'})",5
705,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'set_default_tensor_type', 'see'})",4
692,0.009564801530368245,"frozenset({'SOME_DTYPE', 'see', 'current', 'default'})",4
693,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'set_default_tensor_type', 'default'})",4
694,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'current', 'default'})",4
696,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'type', 'default'})",4
699,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'current', 'see'})",4
700,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'current', 'set_default_tensor_type'})",4
701,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'current', 'tensor'})",4
702,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'current', 'torch'})",4
703,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'current', 'type'})",4
706,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'current', 'see'})",4
685,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cuda', 'current'})",4
707,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'current', 'see'})",4
708,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'type', 'see'})",4
709,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'current', 'see'})",4
710,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'set_default_tensor_type', 'tensor'})",4
711,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'current', 'set_default_tensor_type'})",4
712,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'set_default_tensor_type', 'type'})",4
713,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'current', 'set_default_tensor_type'})",4
714,0.009564801530368245,"frozenset({'current', 'SOME_DTYPE', 'torch', 'tensor'})",4
715,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'type', 'tensor'})",4
686,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cuda', 'tensor'})",4
684,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cuda', 'current', 'tensor'})",4
717,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'current', 'tensor'})",4
670,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'tensor'})",3
658,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'see'})",3
660,0.009564801530368245,"frozenset({'set_default_tensor_type', 'type', 'see'})",3
662,0.009564801530368245,"frozenset({'tensor', 'torch', 'see'})",3
663,0.009564801530368245,"frozenset({'tensor', 'type', 'see'})",3
664,0.009564801530368245,"frozenset({'uses', 'tensor', 'see'})",3
665,0.009564801530368245,"frozenset({'torch', 'type', 'see'})",3
667,0.009564801530368245,"frozenset({'uses', 'type', 'see'})",3
668,0.009564801530368245,"frozenset({'set_default_tensor_type', 'torch', 'tensor'})",3
669,0.009564801530368245,"frozenset({'set_default_tensor_type', 'type', 'tensor'})",3
671,0.009564801530368245,"frozenset({'set_default_tensor_type', 'torch', 'type'})",3
683,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cpu', 'tensor'})",4
673,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'type'})",3
675,0.009564801530368245,"frozenset({'uses', 'torch', 'tensor'})",3
676,0.009564801530368245,"frozenset({'uses', 'type', 'tensor'})",3
677,0.009564801530368245,"frozenset({'uses', 'torch', 'type'})",3
678,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cpu', 'current', 'cuda'})",4
679,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cpu', 'tensor', 'cuda'})",4
680,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cpu', 'cuda'})",4
681,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cpu', 'current', 'tensor'})",4
682,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cpu', 'current'})",4
716,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'current', 'tensor'})",4
718,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'current', 'type'})",4
773,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'type', 'tensor'})",4
761,0.009564801530368245,"frozenset({'none', 'uses', 'SOME_DTYPE', 'type'})",4
751,0.009564801530368245,"frozenset({'none', 'uses', 'SOME_DTYPE', 'see'})",4
752,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type', 'tensor'})",4
753,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",4
754,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",4
755,0.009564801530368245,"frozenset({'none', 'uses', 'SOME_DTYPE', 'set_default_tensor_type'})",4
756,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'torch', 'tensor'})",4
757,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'type', 'tensor'})",4
758,0.009564801530368245,"frozenset({'none', 'uses', 'SOME_DTYPE', 'tensor'})",4
760,0.009564801530368245,"frozenset({'none', 'uses', 'SOME_DTYPE', 'torch'})",4
762,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'see'})",4
749,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'torch', 'see'})",4
763,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'set_default_tensor_type', 'see'})",4
764,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'type', 'see'})",4
765,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'see'})",4
766,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'torch', 'see'})",4
767,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'type', 'see'})",4
768,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'tensor', 'see'})",4
769,0.009564801530368245,"frozenset({'SOME_DTYPE', 'torch', 'type', 'see'})",4
770,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'torch', 'see'})",4
771,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'type', 'see'})",4
750,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'type', 'see'})",4
748,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'tensor', 'see'})",4
719,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'current', 'torch'})",4
735,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'default', 'see'})",4
720,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'current', 'type'})",4
725,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'default', 'see'})",4
726,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",4
727,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'default', 'tensor'})",4
729,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'default', 'type'})",4
731,0.009564801530368245,"frozenset({'SOME_DTYPE', 'see', 'set_default_tensor_type', 'default'})",4
732,0.009564801530368245,"frozenset({'SOME_DTYPE', 'see', 'default', 'tensor'})",4
733,0.009564801530368245,"frozenset({'SOME_DTYPE', 'see', 'torch', 'default'})",4
734,0.009564801530368245,"frozenset({'SOME_DTYPE', 'default', 'type', 'see'})",4
736,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",4
747,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type', 'see'})",4
737,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",4
738,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'type', 'default'})",4
739,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",4
740,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'torch', 'default'})",4
741,0.009564801530368245,"frozenset({'SOME_DTYPE', 'default', 'type', 'tensor'})",4
742,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'default', 'tensor'})",4
743,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'default', 'type'})",4
744,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'default', 'torch'})",4
745,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'default', 'type'})",4
645,0.009564801530368245,"frozenset({'none', 'uses', 'type'})",3
642,0.009564801530368245,"frozenset({'none', 'uses', 'tensor'})",3
641,0.009564801530368245,"frozenset({'none', 'type', 'tensor'})",3
452,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'see'})",3
425,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'type'})",3
426,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'current'})",3
433,0.009564801530368245,"frozenset({'SOME_DTYPE', 'default', 'see'})",3
434,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'default'})",3
435,0.009564801530368245,"frozenset({'SOME_DTYPE', 'default', 'tensor'})",3
437,0.009564801530368245,"frozenset({'SOME_DTYPE', 'default', 'type'})",3
442,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'see'})",3
443,0.009564801530368245,"frozenset({'none', 'SOME_DTYPE', 'set_default_tensor_type'})",3
451,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'see'})",3
454,0.009564801530368245,"frozenset({'SOME_DTYPE', 'type', 'see'})",3
421,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'see'})",3
455,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'see'})",3
456,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'tensor'})",3
457,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'set_default_tensor_type'})",3
458,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'type'})",3
459,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type'})",3
462,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'tensor'})",3
463,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'tensor'})",3
465,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'torch'})",3
466,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'type'})",3
422,0.009564801530368245,"frozenset({'SOME_DTYPE', 'current', 'set_default_tensor_type'})",3
416,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cuda'})",3
640,0.009564801530368245,"frozenset({'none', 'torch', 'tensor'})",3
237,0.009564801530368245,"frozenset({'types', 'current'})",2
183,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type'})",2
198,0.009564801530368245,"frozenset({'_channels', 'input'})",2
221,0.009564801530368245,"frozenset({'cpu', 'cuda'})",2
224,0.009564801530368245,"frozenset({'types', 'cpu'})",2
226,0.009564801530368245,"frozenset({'cuda', 'tensor'})",2
227,0.009564801530368245,"frozenset({'types', 'cuda'})",2
232,0.009564801530368245,"frozenset({'current', 'see'})",2
233,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current'})",2
236,0.009564801530368245,"frozenset({'current', 'type'})",2
312,0.009564801530368245,"frozenset({'input', 'shape'})",2
415,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cuda', 'tensor'})",3
380,0.009564801530368245,"frozenset({'tensor', 'see'})",2
382,0.009564801530368245,"frozenset({'type', 'see'})",2
387,0.009564801530368245,"frozenset({'set_default_tensor_type', 'tensor'})",2
389,0.009564801530368245,"frozenset({'set_default_tensor_type', 'type'})",2
400,0.009564801530368245,"frozenset({'types', 'tensor'})",2
408,0.009564801530368245,"frozenset({'uses', 'type'})",2
410,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cpu', 'cuda'})",3
412,0.009564801530368245,"frozenset({'SOME_DTYPE', 'cpu', 'tensor'})",3
413,0.009564801530368245,"frozenset({'types', 'SOME_DTYPE', 'cpu'})",3
495,0.009564801530368245,"frozenset({'cpu', 'current', 'cuda'})",3
496,0.009564801530368245,"frozenset({'cpu', 'tensor', 'cuda'})",3
497,0.009564801530368245,"frozenset({'types', 'cpu', 'cuda'})",3
567,0.009564801530368245,"frozenset({'set_default_tensor_type', 'default', 'tensor'})",3
531,0.009564801530368245,"frozenset({'current', 'torch', 'tensor'})",3
532,0.009564801530368245,"frozenset({'current', 'type', 'tensor'})",3
533,0.009564801530368245,"frozenset({'types', 'current', 'tensor'})",3
534,0.009564801530368245,"frozenset({'uses', 'current', 'tensor'})",3
535,0.009564801530368245,"frozenset({'torch', 'current', 'type'})",3
536,0.009564801530368245,"frozenset({'uses', 'torch', 'current'})",3
537,0.009564801530368245,"frozenset({'uses', 'current', 'type'})",3
563,0.009564801530368245,"frozenset({'see', 'default', 'tensor'})",3
565,0.009564801530368245,"frozenset({'default', 'type', 'see'})",3
569,0.009564801530368245,"frozenset({'set_default_tensor_type', 'default', 'type'})",3
498,0.009564801530368245,"frozenset({'cpu', 'current', 'tensor'})",3
572,0.009564801530368245,"frozenset({'default', 'torch', 'tensor'})",3
574,0.009564801530368245,"frozenset({'uses', 'default', 'tensor'})",3
575,0.009564801530368245,"frozenset({'torch', 'default', 'type'})",3
577,0.009564801530368245,"frozenset({'uses', 'default', 'type'})",3
985,0.009564801530368245,"frozenset({'current', 'SOME_DTYPE', 'default', 'torch', 'none'})",5
632,0.009564801530368245,"frozenset({'none', 'tensor', 'see'})",3
634,0.009564801530368245,"frozenset({'none', 'type', 'see'})",3
636,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'tensor'})",3
638,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'type'})",3
530,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current'})",3
529,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'type'})",3
528,0.009564801530368245,"frozenset({'torch', 'set_default_tensor_type', 'current'})",3
527,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'tensor'})",3
499,0.009564801530368245,"frozenset({'types', 'cpu', 'current'})",3
500,0.009564801530368245,"frozenset({'types', 'cpu', 'tensor'})",3
501,0.009564801530368245,"frozenset({'cuda', 'current', 'tensor'})",3
502,0.009564801530368245,"frozenset({'types', 'cuda', 'current'})",3
503,0.009564801530368245,"frozenset({'types', 'cuda', 'tensor'})",3
509,0.009564801530368245,"frozenset({'default', 'current', 'see'})",3
510,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'default'})",3
511,0.009564801530368245,"frozenset({'default', 'current', 'tensor'})",3
513,0.009564801530368245,"frozenset({'default', 'current', 'type'})",3
516,0.009564801530368245,"frozenset({'none', 'current', 'see'})",3
517,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current'})",3
518,0.009564801530368245,"frozenset({'none', 'current', 'tensor'})",3
519,0.009564801530368245,"frozenset({'none', 'torch', 'current'})",3
520,0.009564801530368245,"frozenset({'none', 'current', 'type'})",3
522,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'see'})",3
523,0.009564801530368245,"frozenset({'tensor', 'current', 'see'})",3
524,0.009564801530368245,"frozenset({'torch', 'current', 'see'})",3
525,0.009564801530368245,"frozenset({'current', 'type', 'see'})",3
526,0.009564801530368245,"frozenset({'uses', 'current', 'see'})",3
772,0.009564801530368245,"frozenset({'SOME_DTYPE', 'torch', 'set_default_tensor_type', 'tensor'})",4
1652,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",10
774,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'tensor'})",4
851,0.009564801530368245,"frozenset({'current', 'set_default_tensor_type', 'torch', 'tensor'})",4
903,0.009564801530368245,"frozenset({'set_default_tensor_type', 'default', 'type', 'tensor'})",4
902,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'torch', 'default'})",4
847,0.009564801530368245,"frozenset({'uses', 'tensor', 'current', 'see'})",4
848,0.009564801530368245,"frozenset({'torch', 'current', 'type', 'see'})",4
849,0.009564801530368245,"frozenset({'uses', 'torch', 'current', 'see'})",4
850,0.009564801530368245,"frozenset({'uses', 'current', 'type', 'see'})",4
852,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'type', 'tensor'})",4
846,0.009564801530368245,"frozenset({'tensor', 'current', 'type', 'see'})",4
853,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current', 'tensor'})",4
854,0.009564801530368245,"frozenset({'torch', 'set_default_tensor_type', 'current', 'type'})",4
855,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current', 'torch'})",4
856,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current', 'type'})",4
857,0.009564801530368245,"frozenset({'current', 'torch', 'type', 'tensor'})",4
858,0.009564801530368245,"frozenset({'current', 'uses', 'torch', 'tensor'})",4
904,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'default', 'tensor'})",4
905,0.009564801530368245,"frozenset({'torch', 'set_default_tensor_type', 'default', 'type'})",4
860,0.009564801530368245,"frozenset({'uses', 'torch', 'current', 'type'})",4
909,0.009564801530368245,"frozenset({'uses', 'default', 'torch', 'tensor'})",4
832,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current', 'torch'})",4
833,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current', 'type'})",4
834,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'uses', 'current'})",4
835,0.009564801530368245,"frozenset({'none', 'current', 'torch', 'tensor'})",4
836,0.009564801530368245,"frozenset({'none', 'current', 'type', 'tensor'})",4
837,0.009564801530368245,"frozenset({'none', 'uses', 'current', 'tensor'})",4
838,0.009564801530368245,"frozenset({'none', 'torch', 'current', 'type'})",4
845,0.009564801530368245,"frozenset({'current', 'tensor', 'torch', 'see'})",4
839,0.009564801530368245,"frozenset({'none', 'torch', 'uses', 'current'})",4
841,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'current', 'see'})",4
842,0.009564801530368245,"frozenset({'torch', 'set_default_tensor_type', 'current', 'see'})",4
843,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'type', 'see'})",4
844,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current', 'see'})",4
908,0.009564801530368245,"frozenset({'default', 'torch', 'type', 'tensor'})",4
859,0.009564801530368245,"frozenset({'uses', 'current', 'type', 'tensor'})",4
901,0.009564801530368245,"frozenset({'uses', 'default', 'type', 'see'})",4
830,0.009564801530368245,"frozenset({'none', 'uses', 'current', 'see'})",4
965,0.009564801530368245,"frozenset({'uses', 'tensor', 'torch', 'see'})",4
891,0.009564801530368245,"frozenset({'none', 'uses', 'default', 'type'})",4
889,0.009564801530368245,"frozenset({'none', 'torch', 'default', 'type'})",4
888,0.009564801530368245,"frozenset({'none', 'uses', 'default', 'tensor'})",4
963,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'type', 'see'})",4
887,0.009564801530368245,"frozenset({'none', 'default', 'type', 'tensor'})",4
964,0.009564801530368245,"frozenset({'tensor', 'torch', 'type', 'see'})",4
966,0.009564801530368245,"frozenset({'uses', 'tensor', 'type', 'see'})",4
886,0.009564801530368245,"frozenset({'none', 'default', 'torch', 'tensor'})",4
967,0.009564801530368245,"frozenset({'uses', 'torch', 'type', 'see'})",4
968,0.009564801530368245,"frozenset({'set_default_tensor_type', 'torch', 'type', 'tensor'})",4
973,0.009564801530368245,"frozenset({'current', 'tensor', 'cpu', 'SOME_DTYPE', 'cuda'})",5
972,0.009564801530368245,"frozenset({'uses', 'torch', 'type', 'tensor'})",4
971,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'type'})",4
970,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'type', 'tensor'})",4
892,0.009564801530368245,"frozenset({'set_default_tensor_type', 'see', 'default', 'tensor'})",4
884,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'default', 'type'})",4
899,0.009564801530368245,"frozenset({'default', 'torch', 'type', 'see'})",4
898,0.009564801530368245,"frozenset({'uses', 'see', 'default', 'tensor'})",4
953,0.009564801530368245,"frozenset({'none', 'uses', 'torch', 'tensor'})",4
954,0.009564801530368245,"frozenset({'none', 'uses', 'type', 'tensor'})",4
955,0.009564801530368245,"frozenset({'none', 'uses', 'torch', 'type'})",4
958,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'torch', 'see'})",4
959,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'type', 'see'})",4
960,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'tensor', 'see'})",4
897,0.009564801530368245,"frozenset({'see', 'default', 'type', 'tensor'})",4
882,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'default', 'tensor'})",4
896,0.009564801530368245,"frozenset({'default', 'see', 'torch', 'tensor'})",4
894,0.009564801530368245,"frozenset({'set_default_tensor_type', 'default', 'type', 'see'})",4
974,0.009564801530368245,"frozenset({'current', 'types', 'cpu', 'SOME_DTYPE', 'cuda'})",5
961,0.009564801530368245,"frozenset({'set_default_tensor_type', 'torch', 'type', 'see'})",4
878,0.009564801530368245,"frozenset({'none', 'see', 'default', 'tensor'})",4
880,0.009564801530368245,"frozenset({'none', 'default', 'type', 'see'})",4
831,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current', 'tensor'})",4
840,0.009564801530368245,"frozenset({'none', 'uses', 'current', 'type'})",4
829,0.009564801530368245,"frozenset({'none', 'current', 'type', 'see'})",4
828,0.009564801530368245,"frozenset({'none', 'torch', 'current', 'see'})",4
947,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'type', 'tensor'})",4
977,0.009564801530368245,"frozenset({'current', 'tensor', 'types', 'SOME_DTYPE', 'cuda'})",5
796,0.009564801530368245,"frozenset({'cpu', 'current', 'tensor', 'cuda'})",4
797,0.009564801530368245,"frozenset({'types', 'cpu', 'current', 'cuda'})",4
798,0.009564801530368245,"frozenset({'types', 'cpu', 'tensor', 'cuda'})",4
799,0.009564801530368245,"frozenset({'types', 'cpu', 'current', 'tensor'})",4
800,0.009564801530368245,"frozenset({'types', 'cuda', 'current', 'tensor'})",4
808,0.009564801530368245,"frozenset({'none', 'default', 'current', 'torch'})",4
976,0.009564801530368245,"frozenset({'current', 'tensor', 'types', 'cpu', 'SOME_DTYPE'})",5
975,0.009564801530368245,"frozenset({'tensor', 'types', 'cpu', 'SOME_DTYPE', 'cuda'})",5
948,0.009564801530368245,"frozenset({'none', 'uses', 'set_default_tensor_type', 'tensor'})",4
949,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'torch', 'type'})",4
805,0.009564801530368245,"frozenset({'none', 'default', 'current', 'see'})",4
806,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current', 'default'})",4
982,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'default', 'none'})",5
946,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'torch', 'tensor'})",4
945,0.009564801530368245,"frozenset({'none', 'uses', 'type', 'see'})",4
943,0.009564801530368245,"frozenset({'none', 'torch', 'type', 'see'})",4
942,0.009564801530368245,"frozenset({'none', 'uses', 'tensor', 'see'})",4
941,0.009564801530368245,"frozenset({'none', 'tensor', 'type', 'see'})",4
940,0.009564801530368245,"frozenset({'none', 'tensor', 'torch', 'see'})",4
781,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'torch', 'type'})",4
780,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'type', 'tensor'})",4
938,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'type', 'see'})",4
936,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'tensor', 'see'})",4
983,0.009564801530368245,"frozenset({'current', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",5
984,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'default', 'none'})",5
775,0.009564801530368245,"frozenset({'torch', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",4
779,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'torch', 'tensor'})",4
777,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",4
776,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",4
807,0.009564801530368245,"frozenset({'none', 'default', 'current', 'tensor'})",4
969,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'tensor'})",4
809,0.009564801530368245,"frozenset({'none', 'default', 'current', 'type'})",4
951,0.009564801530368245,"frozenset({'none', 'uses', 'set_default_tensor_type', 'type'})",4
827,0.009564801530368245,"frozenset({'none', 'tensor', 'current', 'see'})",4
826,0.009564801530368245,"frozenset({'none', 'set_default_tensor_type', 'current', 'see'})",4
