,idx,freq,sequence,sentence,api,len,cat
9479,67,32,['p'],p,mxnet.symbol.op.dropout.yaml,1,
9480,67,32,['p'],p,mxnet.ndarray.op.dropout.yaml,1,
9481,67,32,['p'],p,mxnet.ndarray.op.random_negative_binomial.yaml,1,
9482,67,32,['p'],p,mxnet.ndarray.random.negative_binomial.yaml,1,
9483,67,32,['p'],p_value,mxnet.symbol.pooling.yaml,1,
9484,67,32,['p'],p_value,mxnet.ndarray.pooling.yaml,1,
9485,67,32,['p'],p,mxnet.symbol.sample_negative_binomial.yaml,1,
9486,67,32,['p'],p,mxnet.symbol.random_negative_binomial.yaml,1,
9487,67,32,['p'],p,mxnet.ndarray.rnn.yaml,1,
9488,67,32,['p'],p,mxnet.ndarray.random_pdf_negative_binomial.yaml,1,
9489,67,32,['p'],p,mxnet.ndarray.op.sample_negative_binomial.yaml,1,
9490,67,32,['p'],p,mxnet.ndarray.op.random_pdf_negative_binomial.yaml,1,
9491,67,32,['p'],p,mxnet.symbol.rnn.yaml,1,
9492,67,32,['p'],p,mxnet.symbol.random.negative_binomial_like.yaml,1,
9493,67,32,['p'],p,mxnet.ndarray.op.rnn.yaml,1,
9494,67,32,['p'],p,mxnet.symbol.random.negative_binomial.yaml,1,
9495,67,32,['p'],p_value,mxnet.contrib.ndarray.quantized_pooling.yaml,1,
9496,67,32,['p'],p_value,mxnet.ndarray.op.pooling.yaml,1,
9497,67,32,['p'],p,mxnet.ndarray.sample_negative_binomial.yaml,1,
9498,67,32,['p'],p_value,mxnet.symbol.op.pooling.yaml,1,
9499,67,32,['p'],p_value,mxnet.symbol.contrib.quantized_pooling.yaml,1,
9500,67,32,['p'],p,mxnet.ndarray.random.negative_binomial_like.yaml,1,
9501,67,32,['p'],p,mxnet.symbol.op.random_negative_binomial.yaml,1,
9502,67,32,['p'],p,mxnet.symbol.dropout.yaml,1,
9503,67,32,['p'],p_value,mxnet.ndarray.contrib.quantized_pooling.yaml,1,
9504,67,32,['p'],p,mxnet.ndarray.dropout.yaml,1,
9505,67,32,['p'],p,mxnet.symbol.op.random_pdf_negative_binomial.yaml,1,
9506,68,30,['lam'],lam,mxnet.ndarray.random_pdf_exponential.yaml,1,
9507,68,30,['lam'],lam,mxnet.symbol.sample_exponential.yaml,1,
9508,68,30,['lam'],lam,mxnet.symbol.sample_poisson.yaml,1,
9509,68,30,['lam'],lam,mxnet.ndarray.random_exponential.yaml,1,
9510,68,30,['lam'],lam,mxnet.ndarray.sample_poisson.yaml,1,
9511,68,30,['lam'],lam,mxnet.symbol.random_exponential.yaml,1,
9512,68,30,['lam'],lam,mxnet.ndarray.sample_exponential.yaml,1,
9513,68,30,['lam'],lam,mxnet.ndarray.random.poisson_like.yaml,1,
9514,68,30,['lam'],lam,mxnet.ndarray.op.sample_poisson.yaml,1,
9515,68,30,['lam'],lam,mxnet.symbol.random_pdf_poisson.yaml,1,
9516,68,30,['lam'],lam,mxnet.symbol.op.random_poisson.yaml,1,
9517,68,30,['lam'],lam,mxnet.ndarray.random_pdf_poisson.yaml,1,
9518,68,30,['lam'],lam,mxnet.symbol.random.poisson.yaml,1,
9519,68,30,['lam'],lam,mxnet.symbol.random.exponential_like.yaml,1,
9520,68,30,['lam'],lam,mxnet.ndarray.random.poisson.yaml,1,
9521,68,30,['lam'],lam,mxnet.symbol.op.random_pdf_poisson.yaml,1,
9522,68,30,['lam'],lam,mxnet.symbol.op.sample_poisson.yaml,1,
9523,68,30,['lam'],lam,mxnet.symbol.random_pdf_exponential.yaml,1,
9524,68,30,['lam'],lam,mxnet.ndarray.random.exponential_like.yaml,1,
9525,68,30,['lam'],lam,mxnet.ndarray.op.random_poisson.yaml,1,
9526,68,30,['lam'],lam,mxnet.ndarray.op.random_pdf_poisson.yaml,1,
9527,68,30,['lam'],lam,mxnet.ndarray.random_poisson.yaml,1,
9528,68,30,['lam'],lam,mxnet.symbol.op.sample_exponential.yaml,1,
9529,68,30,['lam'],lam,mxnet.symbol.random.poisson_like.yaml,1,
9530,68,30,['lam'],lam,mxnet.ndarray.op.random_exponential.yaml,1,
9531,68,30,['lam'],lam,mxnet.symbol.op.random_exponential.yaml,1,
9532,68,30,['lam'],lam,mxnet.ndarray.op.random_pdf_exponential.yaml,1,
9533,68,30,['lam'],lam,mxnet.symbol.random_poisson.yaml,1,
9534,68,30,['lam'],lam,mxnet.ndarray.op.sample_exponential.yaml,1,
9535,68,30,['lam'],lam,mxnet.symbol.op.random_pdf_exponential.yaml,1,
9536,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.linearregressionoutput.yaml,2,not useful
9537,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.logisticregressionoutput.yaml,2,not useful
9538,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.makeloss.yaml,2,not useful
9539,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.maeregressionoutput.yaml,2,not useful
9540,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.maeregressionoutput.yaml,2,not useful
9541,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.linearregressionoutput.yaml,2,not useful
9542,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.makeloss.yaml,2,not useful
9543,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.linearregressionoutput.yaml,2,not useful
9544,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.softmax.yaml,2,not useful
9545,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.sparse.maeregressionoutput.yaml,2,not useful
9546,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.logisticregressionoutput.yaml,2,not useful
9547,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.makeloss.yaml,2,not useful
9548,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.softmaxoutput.yaml,2,not useful
9549,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.softmax.yaml,2,not useful
9550,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.sparse.linearregressionoutput.yaml,2,not useful
9551,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.linearregressionoutput.yaml,2,not useful
9552,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.logisticregressionoutput.yaml,2,not useful
9553,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.softmaxoutput.yaml,2,not useful
9554,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.maeregressionoutput.yaml,2,not useful
9555,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.sparse.maeregressionoutput.yaml,2,not useful
9556,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.sparse.logisticregressionoutput.yaml,2,not useful
9557,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.softmaxoutput.yaml,2,not useful
9558,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.op.softmax.yaml,2,not useful
9559,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.sparse.linearregressionoutput.yaml,2,not useful
9560,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.softmaxoutput.yaml,2,not useful
9561,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.logisticregressionoutput.yaml,2,not useful
9562,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.maeregressionoutput.yaml,2,not useful
9563,69,30,"['grad', 'scale']",grad_scale,mxnet.symbol.op.softmax.yaml,2,not useful
9564,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.makeloss.yaml,2,not useful
9565,69,30,"['grad', 'scale']",grad_scale,mxnet.ndarray.sparse.logisticregressionoutput.yaml,2,not useful
9566,70,29,['value'],value,mxnet.ndarray.op.sequencemask.yaml,1,
9567,70,29,['value'],fill_value,mxnet.io.imagedetrecorditer.yaml,1,
9568,70,29,['value'],label_pad_value,mxnet.io.imagedetrecorditer.yaml,1,not useful
9569,70,29,['value'],value,mxnet.util.np_ufunc_legal_option.yaml,1,
9570,70,29,['value'],off_value,mxnet.ndarray.one_hot.yaml,1,
9571,70,29,['value'],on_value,mxnet.ndarray.one_hot.yaml,1,
9572,70,29,['value'],constant_value,mxnet.ndarray.pad.yaml,1,
9573,70,29,['value'],value,mxnet.image.copymakeborder.yaml,1,
9574,70,29,['value'],off_value,mxnet.symbol.one_hot.yaml,1,
9575,70,29,['value'],on_value,mxnet.symbol.one_hot.yaml,1,
9576,70,29,['value'],p_value,mxnet.contrib.symbol.quantized_pooling.yaml,1,
9577,70,29,['value'],value,mxnet.ndarray.sequencemask.yaml,1,
9578,70,29,['value'],p_value,mxnet.symbol.pooling.yaml,1,
9579,70,29,['value'],constant_value,mxnet.symbol.pad.yaml,1,
9580,70,29,['value'],p_value,mxnet.ndarray.pooling.yaml,1,
9581,70,29,['value'],constant_value,mxnet.ndarray.op.pad.yaml,1,
9582,70,29,['value'],value,mxnet.symbol.op.sequencemask.yaml,1,
9583,70,29,['value'],fill_value,mxnet.io.imagerecorditer.yaml,1,
9584,70,29,['value'],value,mxnet.symbol.sequencemask.yaml,1,
9585,70,29,['value'],p_value,mxnet.contrib.ndarray.quantized_pooling.yaml,1,
9586,70,29,['value'],p_value,mxnet.ndarray.op.pooling.yaml,1,
9587,70,29,['value'],p_value,mxnet.symbol.op.pooling.yaml,1,
9588,70,29,['value'],p_value,mxnet.symbol.contrib.quantized_pooling.yaml,1,
9589,70,29,['value'],off_value,mxnet.symbol.op.one_hot.yaml,1,
9590,70,29,['value'],on_value,mxnet.symbol.op.one_hot.yaml,1,
9591,70,29,['value'],constant_value,mxnet.symbol.op.pad.yaml,1,
9592,70,29,['value'],off_value,mxnet.ndarray.op.one_hot.yaml,1,
9593,70,29,['value'],on_value,mxnet.ndarray.op.one_hot.yaml,1,
9594,70,29,['value'],p_value,mxnet.ndarray.contrib.quantized_pooling.yaml,1,
9595,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.op.sequencelast.yaml,2,"int, non-negative, not ow/append"
9596,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.op.sequencereverse.yaml,2,"int, non-negative, not ow/append"
9597,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.op.sequencemask.yaml,2,"int, non-negative, not ow/append"
9598,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.op.sequencereverse.yaml,2,"int, non-negative, not ow/append"
9599,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.sequencelast.yaml,2,"int, non-negative, not ow/append"
9600,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.op.rnn.yaml,2,"int, non-negative, not ow/append"
9601,71,28,"['use', 'length']",use_length,mxnet.ndarray.softmax2.yaml,2,"int, non-negative, not ow/append"
9602,71,28,"['use', 'length']",use_length,mxnet.ndarray.softmin.yaml,2,"int, non-negative, not ow/append"
9603,71,28,"['use', 'length']",use_length,mxnet.symbol.softmin.yaml,2,"int, non-negative, not ow/append"
9604,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.sequencemask.yaml,2,"int, non-negative, not ow/append"
9605,71,28,"['use', 'length']",use_length,mxnet.ndarray.op.log_softmax.yaml,2,"int, non-negative, not ow/append"
9606,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.op.sequencelast.yaml,2,"int, non-negative, not ow/append"
9607,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.op.sequencemask.yaml,2,"int, non-negative, not ow/append"
9608,71,28,"['use', 'length']",use_length,mxnet.symbol.op.log_softmax.yaml,2,"int, non-negative, not ow/append"
9609,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.rnn.yaml,2,"int, non-negative, not ow/append"
9610,71,28,"['use', 'length']",use_length,mxnet.ndarray.log_softmax.yaml,2,"int, non-negative, not ow/append"
9611,71,28,"['use', 'length']",use_length,mxnet.symbol.softmax2.yaml,2,"int, non-negative, not ow/append"
9612,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.rnn.yaml,2,"int, non-negative, not ow/append"
9613,71,28,"['use', 'length']",use_length,mxnet.ndarray.op.softmax2.yaml,2,"int, non-negative, not ow/append"
9614,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.sequencereverse.yaml,2,"int, non-negative, not ow/append"
9615,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.op.rnn.yaml,2,"int, non-negative, not ow/append"
9616,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.sequencelast.yaml,2,"int, non-negative, not ow/append"
9617,71,28,"['use', 'length']",use_sequence_length,mxnet.symbol.sequencemask.yaml,2,"int, non-negative, not ow/append"
9618,71,28,"['use', 'length']",use_sequence_length,mxnet.ndarray.sequencereverse.yaml,2,"int, non-negative, not ow/append"
9619,71,28,"['use', 'length']",use_length,mxnet.symbol.log_softmax.yaml,2,"int, non-negative, not ow/append"
9620,71,28,"['use', 'length']",use_length,mxnet.symbol.op.softmax2.yaml,2,"int, non-negative, not ow/append"
9621,71,28,"['use', 'length']",use_length,mxnet.symbol.op.softmin.yaml,2,"int, non-negative, not ow/append"
9622,71,28,"['use', 'length']",use_length,mxnet.ndarray.op.softmin.yaml,2,"int, non-negative, not ow/append"
9623,72,28,['kernel'],kernel,mxnet.ndarray.contrib.quantized_conv.yaml,1,
9624,72,28,['kernel'],kernel,mxnet.symbol.contrib.deformableconvolution.yaml,1,
9625,72,28,['kernel'],kernel,mxnet.ndarray.convolution.yaml,1,
9626,72,28,['kernel'],kernel,mxnet.contrib.ndarray.quantized_conv.yaml,1,
7011,20,109,['size'],pooled_size,mxnet.contrib.ndarray.rroialign.yaml,1,numeric
9628,72,28,['kernel'],kernel,mxnet.ndarray.contrib.deformableconvolution.yaml,1,
9629,72,28,['kernel'],kernel,mxnet.ndarray.deconvolution.yaml,1,
9630,72,28,['kernel'],kernel,mxnet.contrib.symbol.quantized_pooling.yaml,1,
9631,72,28,['kernel'],kernel,mxnet.symbol.pooling.yaml,1,
7017,20,109,['size'],pooled_size,mxnet.contrib.symbol.psroipooling.yaml,1,numeric
9633,72,28,['kernel'],kernel,mxnet.ndarray.pooling.yaml,1,
9634,72,28,['kernel'],kernel,mxnet.symbol.convolution.yaml,1,
9635,72,28,['kernel'],kernel,mxnet.symbol.op.deconvolution.yaml,1,
9636,72,28,['kernel'],kernel,mxnet.symbol.contrib.quantized_conv.yaml,1,
9637,72,28,['kernel'],kernel,mxnet.contrib.symbol.quantized_conv.yaml,1,
9638,72,28,['kernel'],kernel,mxnet.contrib.symbol.deformableconvolution.yaml,1,
7022,20,109,['size'],pooled_size,mxnet.contrib.ndarray.deformablepsroipooling.yaml,1,numeric
9640,72,28,['kernel'],kernel,mxnet.contrib.ndarray.deformableconvolution.yaml,1,
9641,72,28,['kernel'],kernel,mxnet.ndarray.op.convolution.yaml,1,
9642,72,28,['kernel'],kernel,mxnet.contrib.ndarray.quantized_pooling.yaml,1,
9643,72,28,['kernel'],kernel,mxnet.symbol.op.convolution.yaml,1,
9644,72,28,['kernel'],kernel,mxnet.ndarray.op.pooling.yaml,1,
9645,72,28,['kernel'],kernel,mxnet.symbol.op.pooling.yaml,1,
7026,20,109,['size'],pooled_size,mxnet.ndarray.contrib.deformablepsroipooling.yaml,1,numeric
9647,72,28,['kernel'],kernel,mxnet.symbol.contrib.quantized_pooling.yaml,1,
9648,72,28,['kernel'],kernel,mxnet.symbol.deconvolution.yaml,1,
9649,72,28,['kernel'],kernel,mxnet.ndarray.contrib.quantized_pooling.yaml,1,
9650,72,28,['kernel'],kernel,mxnet.ndarray.op.deconvolution.yaml,1,
9651,73,28,"['max', 'range']",max_range,mxnet.ndarray.contrib.dequantize.yaml,2,
9652,73,28,"['max', 'range']",max_calib_range,mxnet.ndarray.batchnorm.yaml,2,
9653,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.symbol.quantize_v2.yaml,2,
9654,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.ndarray.quantized_batch_norm.yaml,2,
9655,73,28,"['max', 'range']",max_calib_range,mxnet.symbol.contrib.quantized_batch_norm.yaml,2,
9656,73,28,"['max', 'range']",max_range,mxnet.symbol.contrib.dequantize.yaml,2,
9657,73,28,"['max', 'range']",max_calib_range,mxnet.ndarray.contrib.quantize_v2.yaml,2,
9658,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.ndarray.requantize.yaml,2,
9659,73,28,"['max', 'range']",max_range,mxnet.contrib.ndarray.requantize.yaml,2,
9660,73,28,"['max', 'range']",max_calib_range,mxnet.ndarray.contrib.requantize.yaml,2,
9661,73,28,"['max', 'range']",max_range,mxnet.ndarray.contrib.requantize.yaml,2,
9662,73,28,"['max', 'range']",max_range,mxnet.contrib.ndarray.dequantize.yaml,2,
9663,73,28,"['max', 'range']",max_calib_range,mxnet.symbol.contrib.requantize.yaml,2,
9664,73,28,"['max', 'range']",max_range,mxnet.symbol.contrib.requantize.yaml,2,
9665,73,28,"['max', 'range']",max_calib_range,mxnet.ndarray.op.batchnorm.yaml,2,
9666,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.symbol.quantized_batch_norm.yaml,2,
9667,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.symbol.requantize.yaml,2,
9668,73,28,"['max', 'range']",max_range,mxnet.contrib.symbol.requantize.yaml,2,
9669,73,28,"['max', 'range']",max_range,mxnet.contrib.symbol.dequantize.yaml,2,
9670,73,28,"['max', 'range']",max_calib_range,mxnet.contrib.ndarray.quantize_v2.yaml,2,
9671,73,28,"['max', 'range']",max_range,mxnet.ndarray.contrib.quantize.yaml,2,
9672,73,28,"['max', 'range']",max_calib_range,mxnet.symbol.batchnorm.yaml,2,
9673,73,28,"['max', 'range']",max_calib_range,mxnet.ndarray.contrib.quantized_batch_norm.yaml,2,
9674,73,28,"['max', 'range']",max_range,mxnet.contrib.symbol.quantize.yaml,2,
9675,73,28,"['max', 'range']",max_calib_range,mxnet.symbol.op.batchnorm.yaml,2,
9676,73,28,"['max', 'range']",max_calib_range,mxnet.symbol.contrib.quantize_v2.yaml,2,
9677,73,28,"['max', 'range']",max_range,mxnet.contrib.ndarray.quantize.yaml,2,
9678,73,28,"['max', 'range']",max_range,mxnet.symbol.contrib.quantize.yaml,2,
9679,74,28,"['min', 'range']",min_range,mxnet.ndarray.contrib.dequantize.yaml,2,
9680,74,28,"['min', 'range']",min_calib_range,mxnet.ndarray.batchnorm.yaml,2,
9681,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.symbol.quantize_v2.yaml,2,
9682,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.ndarray.quantized_batch_norm.yaml,2,
9683,74,28,"['min', 'range']",min_calib_range,mxnet.symbol.contrib.quantized_batch_norm.yaml,2,
9684,74,28,"['min', 'range']",min_range,mxnet.symbol.contrib.dequantize.yaml,2,
9685,74,28,"['min', 'range']",min_calib_range,mxnet.ndarray.contrib.quantize_v2.yaml,2,
9686,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.ndarray.requantize.yaml,2,
9687,74,28,"['min', 'range']",min_range,mxnet.contrib.ndarray.requantize.yaml,2,
9688,74,28,"['min', 'range']",min_calib_range,mxnet.ndarray.contrib.requantize.yaml,2,
9689,74,28,"['min', 'range']",min_range,mxnet.ndarray.contrib.requantize.yaml,2,
9690,74,28,"['min', 'range']",min_range,mxnet.contrib.ndarray.dequantize.yaml,2,
9691,74,28,"['min', 'range']",min_calib_range,mxnet.symbol.contrib.requantize.yaml,2,
9692,74,28,"['min', 'range']",min_range,mxnet.symbol.contrib.requantize.yaml,2,
9693,74,28,"['min', 'range']",min_calib_range,mxnet.ndarray.op.batchnorm.yaml,2,
9694,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.symbol.quantized_batch_norm.yaml,2,
9695,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.symbol.requantize.yaml,2,
9696,74,28,"['min', 'range']",min_range,mxnet.contrib.symbol.requantize.yaml,2,
9697,74,28,"['min', 'range']",min_range,mxnet.contrib.symbol.dequantize.yaml,2,
9698,74,28,"['min', 'range']",min_calib_range,mxnet.contrib.ndarray.quantize_v2.yaml,2,
9699,74,28,"['min', 'range']",min_range,mxnet.ndarray.contrib.quantize.yaml,2,
9700,74,28,"['min', 'range']",min_calib_range,mxnet.symbol.batchnorm.yaml,2,
9701,74,28,"['min', 'range']",min_calib_range,mxnet.ndarray.contrib.quantized_batch_norm.yaml,2,
9702,74,28,"['min', 'range']",min_range,mxnet.contrib.symbol.quantize.yaml,2,
9703,74,28,"['min', 'range']",min_calib_range,mxnet.symbol.op.batchnorm.yaml,2,
9704,74,28,"['min', 'range']",min_calib_range,mxnet.symbol.contrib.quantize_v2.yaml,2,
9705,74,28,"['min', 'range']",min_range,mxnet.contrib.ndarray.quantize.yaml,2,
9706,74,28,"['min', 'range']",min_range,mxnet.symbol.contrib.quantize.yaml,2,
9707,75,28,['group'],num_group,mxnet.ndarray.contrib.quantized_conv.yaml,1,"int+(0,inf)"
9708,75,28,['group'],num_deformable_group,mxnet.symbol.contrib.deformableconvolution.yaml,1,"int+(0,inf)"
9709,75,28,['group'],num_group,mxnet.symbol.contrib.deformableconvolution.yaml,1,"int+(0,inf)"
9710,75,28,['group'],num_group,mxnet.ndarray.convolution.yaml,1,"int+(0,inf)"
9711,75,28,['group'],num_group,mxnet.contrib.ndarray.quantized_conv.yaml,1,"int+(0,inf)"
7027,20,109,['size'],pooled_size,mxnet.contrib.ndarray.roialign.yaml,1,numeric
9713,75,28,['group'],num_deformable_group,mxnet.ndarray.contrib.deformableconvolution.yaml,1,"int+(0,inf)"
9714,75,28,['group'],num_group,mxnet.ndarray.contrib.deformableconvolution.yaml,1,"int+(0,inf)"
9715,75,28,['group'],num_group,mxnet.ndarray.deconvolution.yaml,1,"int+(0,inf)"
9716,75,28,['group'],num_group,mxnet.symbol.convolution.yaml,1,"int+(0,inf)"
7028,20,109,['size'],pooled_size,mxnet.symbol.contrib.roialign.yaml,1,numeric
9718,75,28,['group'],num_group,mxnet.symbol.op.deconvolution.yaml,1,"int+(0,inf)"
9719,75,28,['group'],num_group,mxnet.symbol.contrib.quantized_conv.yaml,1,"int+(0,inf)"
9720,75,28,['group'],num_group,mxnet.contrib.symbol.quantized_conv.yaml,1,"int+(0,inf)"
9721,75,28,['group'],num_deformable_group,mxnet.contrib.symbol.deformableconvolution.yaml,1,"int+(0,inf)"
9722,75,28,['group'],num_group,mxnet.contrib.symbol.deformableconvolution.yaml,1,"int+(0,inf)"
7036,20,109,['size'],pooled_size,mxnet.contrib.ndarray.psroipooling.yaml,1,numeric
7045,20,109,['size'],pooled_size,mxnet.symbol.contrib.psroipooling.yaml,1,numeric
7047,20,109,['size'],pooled_size,mxnet.symbol.op.roipooling.yaml,1,numeric
7056,20,109,['size'],pooled_size,mxnet.ndarray.contrib.psroipooling.yaml,1,numeric
7057,20,109,['size'],pooled_size,mxnet.ndarray.contrib.roialign.yaml,1,numeric
9728,75,28,['group'],num_deformable_group,mxnet.contrib.ndarray.deformableconvolution.yaml,1,"int+(0,inf)"
9729,75,28,['group'],num_group,mxnet.contrib.ndarray.deformableconvolution.yaml,1,"int+(0,inf)"
9730,75,28,['group'],num_group,mxnet.ndarray.op.convolution.yaml,1,"int+(0,inf)"
9731,75,28,['group'],num_group,mxnet.symbol.op.convolution.yaml,1,"int+(0,inf)"
7066,20,109,['size'],pooled_size,mxnet.contrib.symbol.roialign.yaml,1,numeric
9733,75,28,['group'],num_group,mxnet.symbol.deconvolution.yaml,1,"int+(0,inf)"
9734,75,28,['group'],num_group,mxnet.ndarray.op.deconvolution.yaml,1,"int+(0,inf)"
9735,76,28,['offset'],offset,mxnet.ndarray.linalg.extracttrian.yaml,1,
9736,76,28,['offset'],offset,mxnet.ndarray.linalg.makediag.yaml,1,
9737,76,28,['offset'],offset,mxnet.symbol.contrib.deformableconvolution.yaml,1,
9738,76,28,['offset'],offset,mxnet.symbol.linalg.maketrian.yaml,1,
9739,76,28,['offset'],offset,mxnet.ndarray.linalg_extracttrian.yaml,1,
9740,76,28,['offset'],offset,mxnet.ndarray.linalg_extractdiag.yaml,1,
9741,76,28,['offset'],offset,mxnet.symbol.op.linalg_makediag.yaml,1,
9742,76,28,['offset'],offset,mxnet.ndarray.op.linalg_maketrian.yaml,1,
9743,76,28,['offset'],offset,mxnet.ndarray.op.linalg_extracttrian.yaml,1,
9744,76,28,['offset'],offset,mxnet.symbol.linalg_extractdiag.yaml,1,
9745,76,28,['offset'],offset,mxnet.ndarray.op.linalg_makediag.yaml,1,
9746,76,28,['offset'],offset,mxnet.ndarray.contrib.deformableconvolution.yaml,1,
9747,76,28,['offset'],offset,mxnet.ndarray.linalg.maketrian.yaml,1,
9748,76,28,['offset'],offset,mxnet.symbol.linalg.makediag.yaml,1,
9749,76,28,['offset'],offset,mxnet.symbol.linalg_makediag.yaml,1,
9750,76,28,['offset'],offset,mxnet.contrib.symbol.deformableconvolution.yaml,1,
9751,76,28,['offset'],offset,mxnet.symbol.linalg_maketrian.yaml,1,
9752,76,28,['offset'],offset,mxnet.symbol.op.linalg_extracttrian.yaml,1,
9753,76,28,['offset'],offset,mxnet.ndarray.linalg.extractdiag.yaml,1,
9754,76,28,['offset'],offset,mxnet.contrib.ndarray.deformableconvolution.yaml,1,
9755,76,28,['offset'],offset,mxnet.ndarray.linalg_maketrian.yaml,1,
9756,76,28,['offset'],offset,mxnet.symbol.op.linalg_maketrian.yaml,1,
9757,76,28,['offset'],offset,mxnet.symbol.linalg_extracttrian.yaml,1,
9758,76,28,['offset'],offset,mxnet.symbol.linalg.extractdiag.yaml,1,
9759,76,28,['offset'],offset,mxnet.ndarray.op.linalg_extractdiag.yaml,1,
9760,76,28,['offset'],offset,mxnet.symbol.linalg.extracttrian.yaml,1,
9761,76,28,['offset'],offset,mxnet.symbol.op.linalg_extractdiag.yaml,1,
9762,76,28,['offset'],offset,mxnet.ndarray.linalg_makediag.yaml,1,
9763,77,28,['axes'],axes,mxnet.ndarray.transpose.yaml,1,int+tuple+1d
9764,77,28,['axes'],axes,mxnet.contrib.ndarray.index_array.yaml,1,int+tuple+1d
9765,77,28,['axes'],axes,mxnet.symbol.slice_like.yaml,1,int+tuple+1d
9766,77,28,['axes'],axes,mxnet.ndarray.slice_like.yaml,1,int+tuple+1d
9767,77,28,['axes'],lhs_axes,mxnet.ndarray.op.broadcast_like.yaml,1,int+tuple+1d
9768,77,28,['axes'],rhs_axes,mxnet.ndarray.op.broadcast_like.yaml,1,not useful
9769,77,28,['axes'],axes,mxnet.ndarray.op.moments.yaml,1,int+tuple+1d
9770,77,28,['axes'],axes,mxnet.symbol.op.moments.yaml,1,int+tuple+1d
9771,77,28,['axes'],axes,mxnet.ndarray.op.slice_like.yaml,1,int+tuple+1d
9772,77,28,['axes'],axes,mxnet.ndarray.op.transpose.yaml,1,int+tuple+1d
9773,77,28,['axes'],axes,mxnet.symbol.op.dropout.yaml,1,int+tuple+1d
9774,77,28,['axes'],axes,mxnet.ndarray.op.dropout.yaml,1,int+tuple+1d
9775,77,28,['axes'],lhs_axes,mxnet.ndarray.broadcast_like.yaml,1,int+tuple+1d
9776,77,28,['axes'],rhs_axes,mxnet.ndarray.broadcast_like.yaml,1,not useful
9777,77,28,['axes'],axes,mxnet.contrib.symbol.index_array.yaml,1,int+tuple+1d
9778,77,28,['axes'],lhs_axes,mxnet.symbol.broadcast_like.yaml,1,int+tuple+1d
9779,77,28,['axes'],rhs_axes,mxnet.symbol.broadcast_like.yaml,1,not useful
9780,77,28,['axes'],axes,mxnet.ndarray.contrib.index_array.yaml,1,int+tuple+1d
9781,77,28,['axes'],axes,mxnet.symbol.contrib.index_array.yaml,1,int+tuple+1d
9782,77,28,['axes'],axes,mxnet.symbol.transpose.yaml,1,int+tuple+1d
