,freq,sequence,len
1536,6,"['number', 'classes', 'randomly', 'sample']",4
1537,6,"['number', 'vocabulary']",2
1538,6,"['number', 'samples']",2
1539,6,"['number', 'iterations', 'run']",3
1540,6,"['none', 'SOME_STRUCTURE']",2
1541,6,"['none', 'input']",2
1542,6,"['none', 'single']",2
1543,6,"['none', 'e']",2
1544,6,"['none', 'shape']",2
1545,6,"['default', 'true']",2
1546,6,"['range', 'value']",2
1547,6,"['true', 'transposed', 'multiplication']",3
1548,6,"['true', 'tensor', 'tensor']",3
1549,6,"['true', 'returned']",2
1550,6,"['true', 'ssparsetensor', 'tensor']",3
1551,6,"['true', 'tf', 'tf']",3
1552,6,"['values', 'dimension']",2
1553,6,"['values', 'none']",2
1554,6,"['values', 'across', 'height', 'width', 'dimensions']",5
1555,6,"['axes', 'along']",2
1556,6,"['axes', 'compute']",2
1557,6,"['mean', 'normal', 'distribution']",3
1558,6,"['mean', 'sum']",2
1559,6,"['used', 'distribution']",2
1560,6,"['used', 'SOME_DTYPE']",2
1561,6,"['dtype', 'dtype']",2
1562,6,"['returned', 'tf', 'lu', 'e', 'matmul', 'p']",6
1563,6,"['returned', 'tf', 'lu', 'e', 'matmul', 'p', 'matmul', 'l', 'u']",9
1564,6,"['returned', 'tf', 'lu', 'e', 'matmul', 'p', 'matmul', 'l', 'u', 'x']",10
1565,6,"['one', 'constant', 'reflect']",3
1566,6,"['one', 'nearest']",2
1567,6,"['lower', 'bound']",2
1568,6,"['ordering', 'dimensions', 'inputs', 'channels_last', 'corresponds', 'inputs', 'shape', 'batch', 'height', 'width', 'channels', 'channels_first', 'corresponds', 'inputs', 'shape', 'batch', 'channels', 'height', 'width']",19
1569,6,"['inputs', 'tensor']",2
1570,6,"['shape', 'batch', 'in_channels']",3
1571,6,"['shape', 'batch', 'in_width']",3
1572,6,"['shape', 'batch', 'm']",3
1573,6,"['shape', 'batch', 'm', 'dimensions']",4
1574,6,"['shape', 'number']",2
1575,6,"['shape', 'corresponding']",2
1576,6,"['shape', 'dtype']",2
1577,6,"['shape', 'time']",2
1578,6,"['elements', 'dimensions']",2
1579,6,"['python', 'axis']",2
1580,6,"['python', 'function']",2
1581,6,"['single', 'value', 'given', 'replicated', 'h', 'w', 'dimension']",7
1582,6,"['column', 'SOME_STRUCTURE']",2
1583,6,"['column', 'columns']",2
1584,6,"['column', 'parsing']",2
1585,6,"['column', 'weights']",2
1586,6,"['value', 'must']",2
1587,6,"['value', 'fill']",2
1588,6,"['value', 'array']",2
1589,6,"['value', 'range']",2
1590,6,"['first', 'last']",2
1591,6,"['specified', 'used']",2
1592,6,"['specified', 'every']",2
1593,6,"['index', 'axis', 'channels', 'input', 'tensor']",5
1594,6,"['tf', 'SOME_DTYPE', 'SOME_DTYPE', 'tf', 'tensor', 'representing', 'elements', 'batch']",8
1595,6,"['tf', 'input']",2
1596,6,"['tf', 'raggedtensor']",2
1597,6,"['tf', 'value']",2
1598,6,"['tf', 'shape']",2
1599,6,"['tf', 'type']",2
1600,6,"['tf', 'key']",2
1601,6,"['tf', 'feature']",2
1602,6,"['whether', 'last', 'default']",3
1603,6,"['whether', 'sampled', 'classes']",3
1604,6,"['whether', 'dimension']",2
1605,6,"['whether', 'ssparse']",2
1606,6,"['parsing', 'feature', 'tensor']",3
1607,6,"['parsing', 'tensor', 'feature']",3
1608,6,"['estimator', 'instance']",2
1609,6,"['function', 'tensor', 'returns']",3
1610,6,"['function', 'tensor', 'tf']",3
1611,6,"['function', 'argument']",2
1612,6,"['function', 'layer']",2
1613,6,"['use', 'tensor']",2
1614,6,"['specifies', 'channel', 'dimension']",3
1615,6,"['size', 'last', 'dimension', 'must']",4
1616,6,"['size', 'equal', 'dimension']",3
1617,6,"['size', 'first', 'dimension']",3
1618,6,"['size', 'output']",2
1619,6,"['note', 'function']",2
1620,6,"['graph', 'level', 'seed']",3
1621,6,"['objects', 'tensor']",2
1622,6,"['axis', 'product']",2
1623,6,"['axis', 'output']",2
1624,6,"['axis', 'along', 'perform']",3
1625,6,"['axis', 'axis', 'tensor']",3
1626,6,"['axis', 'dimension']",2
1627,6,"['axis', 'none']",2
1628,6,"['axis', 'considered', 'tensor']",3
1629,6,"['axis', 'vector']",2
1630,6,"['axis', 'norm']",2
1631,6,"['axis', 'batch', 'tensor']",3
1632,6,"['axis', 'norms']",2
1633,6,"['axis', 'matrix']",2
1634,6,"['keepdims', 'true', 'reduced', 'dimension', 'retained', 'length']",6
1635,6,"['spatial', 'dimension']",2
1636,6,"['nhwc', 'batch', 'height', 'width']",4
1637,6,"['output', 'shape', 'op']",3
1638,6,"['output', 'space']",2
1639,6,"['output', 'number']",2
1640,6,"['output', 'input']",2
1641,6,"['height', 'convolution']",2
1642,6,"['width', 'convolution']",2
1643,6,"['last', 'elements']",2
1644,6,"['case', 'used']",2
1645,6,"['batch_size', 'num_classes']",2
1646,6,"['raggedtensor', 'tensor']",2
1647,6,"['n', 'nwc', 'default']",3
1648,6,"['n', 'nwc', 'default', 'ncw']",4
1649,6,"['n', 'nhwc', 'default']",3
1650,6,"['n', 'nhwc', 'default', 'nchw']",4
1651,6,"['n', 'ndhwc', 'default', 'ncdhw']",4
1652,6,"['n', 'type']",2
1653,6,"['n', 'SOME_DTYPE', 'tensor', 'shape']",4
1654,6,"['n', 'shape', 'start']",3
1655,6,"['n', 'start']",2
1656,6,"['n', 'nc']",2
1657,6,"['convolution', 'along']",2
1658,6,"['stride', 'specifying']",2
1659,6,"['ssparse', 'indices', 'must', 'sorted', 'row', 'major', 'order']",7
1660,6,"['dense', 'tensor']",2
1661,6,"['sequence', 'SOME_DTYPE']",2
1662,6,"['sequence', 'length']",2
1663,6,"['example', 'batch']",2
1664,6,"['matrix', 'norm']",2
1665,6,"['maximum', 'max']",2
1666,6,"['maximum', 'values']",2
1667,6,"['minimum', 'value']",2
1668,6,"['minimum', 'values']",2
1669,6,"['cache', 'relative', '~', 'keras']",4
1670,6,"['cache', 'dataset']",2
1671,6,"['may', 'SOME_DTYPE']",2
1672,6,"['may', 'tensor']",2
1673,6,"['standard', 'deviation', 'normal', 'distribution']",4
1674,6,"['vector', 'shape']",2
1675,6,"['rate', 'dilated']",2
1676,6,"['rate', 'width', 'dimensions']",3
1677,6,"['rate', 'across', 'dimensions']",3
1678,6,"['currently', 'value']",2
1679,6,"['kernel', 'weights', 'matrix']",3
1680,6,"['strides', 'convolution']",2
1681,6,"['strides', 'values']",2
1682,6,"['return', 'values']",2
1683,6,"['return', 'tensor', 'tensor']",3
1684,6,"['points', 'one']",2
1685,6,"['y', 'y']",2
1686,6,"['halve', 'input']",2
1687,6,"['ssparsetensor', 'SOME_DTYPE']",2
1688,6,"['ssparsetensor', 'shape']",2
1689,6,"['floating', 'point', 'type']",3
1690,6,"['summary', 'SOME_DTYPE']",2
1691,6,"['norm', 'norm']",2
1692,6,"['vectors', 'axis']",2
1693,6,"['unicode', 'encoding']",2
1694,6,"['potentially', 'ragged', 'SOME_DTYPE', 'tensor']",4
1695,6,"['seeded', 'seed']",2
1696,6,"['depthwise', 'kernel']",2
1697,6,"['pointwise', 'kernel']",2
1698,6,"['nested', 'SOME_DTYPE']",2
1699,6,"['nested', 'sequence', 'fn']",3
1700,6,"['rgb', 'image', 'images']",3
1701,6,"['raise', 'exception']",2
1702,6,"['tag', 'used', 'tensorboard']",3
1703,6,"['form', 'summary']",2
1704,6,"['form', 'SOME_DTYPE']",2
1705,6,"['allowed', 'values']",2
1706,6,"['replace', 'replace', 'replacement_char']",3
1707,6,"['replacement', 'codepoint', 'used', 'place', 'invalid', 'input']",6
1708,6,"['replacement', 'codepoint', 'used', 'place', 'invalid', 'input', 'errors', 'replace']",8
1709,6,"['dot', 'product']",2
1710,6,"['ignore', 'skip']",2
1711,6,"['input_shape', 'batch', 'm']",3
1712,6,"['input_shape', 'batch', 'm', 'dimensions']",4
1713,6,"['input_shape', 'm']",2
1714,6,"['input_shape', 'm', 'dimensions']",3
1715,6,"['input_shape', 'dimensions']",2
1716,5,"['tensor', 'SOME_DTYPE', 'default']",3
1717,5,"['tensor', 'SOME_DTYPE', 'optional']",3
1718,5,"['tensor', 'value', 'tensor']",3
1719,5,"['tensor', 'value', 'shape']",3
1720,5,"['tensor', 'tensor', 'SOME_STRUCTURE', 'tensor']",4
1721,5,"['tensor', 'tensor', 'SOME_STRUCTURE', 'tensor', 'tensor']",5
1722,5,"['tensor', 'tensor', 'value']",3
1723,5,"['tensor', 'dataset']",2
1724,5,"['tensor', 'tf', 'SOME_DTYPE']",3
1725,5,"['tensor', 'tf', 'raggedtensor']",3
1726,5,"['tensor', 'input', 'shape']",3
1727,5,"['tensor', 'returned']",2
1728,5,"['tensor', 'shape', 'in_channels', 'in_channels']",4
1729,5,"['tensor', 'shape', 'batch_size', 'input_spatial_shape', 'data_format', 'start', 'nc', 'default', 'batch_size', 'input_spatial_shape', 'data_format', 'starts', 'nc']",13
1730,5,"['tensor', 'shape', 'dim']",3
1731,5,"['tensor', 'shape', 'm', 'm']",4
1732,5,"['tensor', 'shape', 'n', 'n']",4
1733,5,"['tensor', 'shape', 'out_channels']",3
1734,5,"['tensor', 'shape', 'x']",3
1735,5,"['tensor', 'shape', 'filter_height', 'filter_width', 'in_channels']",5
1736,5,"['tensor', 'shape', 'samples', 'time']",4
1737,5,"['tensor', 'data', 'data']",3
1738,5,"['tensor', 'resulting']",2
1739,5,"['tensor', 'containing', 'data']",3
1740,5,"['tensor', 'predicted', 'targets']",3
1741,5,"['tensor', 'true', 'targets']",3
1742,5,"['tensor', 'rank', 'n']",3
1743,5,"['tensor', 'k', 'k']",3
1744,5,"['tensor', 'ssparsetensor', 'indexedslices']",3
1745,5,"['tensor', 'dimension', 'tensor']",3
1746,5,"['tensor', 'equivalent']",2
1747,5,"['tensor', 'labels']",2
1748,5,"['tensor', 'may']",2
1749,5,"['tensor', 'operations']",2
1750,5,"['tensor', 'use']",2
1751,5,"['tensor', 'possibly', 'nested', 'sequence', 'tensor', 'unpacked', 'along', 'first', 'dimension']",9
1752,5,"['tensor', 'match']",2
1753,5,"['tensor', 'serialized', 'protos']",3
1754,5,"['name', 'returned', 'keras', 'variable']",4
1755,5,"['name', 'use']",2
1756,5,"['operation', 'output']",2
1757,5,"['operation', 'shape']",2
1758,5,"['operation', 'produce']",2
1759,5,"['optional', 'SOME_DTYPE', 'nhwc', 'nchw']",4
1760,5,"['optional', 'SOME_STRUCTURE', 'mapping', 'names', 'SOME_DTYPE', 'custom', 'classes', 'functions', 'considered', 'deserialization']",10
1761,5,"['optional', 'values']",2
1762,5,"['optional', 'columns']",2
1763,5,"['optional', 'tf', 'SOME_DTYPE', 'SOME_DTYPE', 'tf']",5
1764,5,"['optional', 'file']",2
1765,5,"['optional', 'number', 'parallel']",3
1766,5,"['optional', 'number', 'iterations', 'run']",4
1767,5,"['optional', 'device']",2
1768,5,"['optional', 'objects']",2
1769,5,"['optional', 'allowed']",2
1770,5,"['optional', 'long', 'form', 'description', 'summary', 'constant', 'SOME_DTYPE']",7
1771,5,"['SOME_DTYPE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'along']",4
1772,5,"['SOME_DTYPE', 'SOME_STRUCTURE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'specifying', 'height', 'width']",7
1773,5,"['SOME_DTYPE', 'SOME_STRUCTURE', 'none']",3
1774,5,"['SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'qint']",12
1775,5,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'SOME_DTYPE']",4
1776,5,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'representing', 'maximum', 'number', 'boxes', 'selected', 'non', 'max', 'suppression']",11
1777,5,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'single']",4
1778,5,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'containing']",4
1779,5,"['SOME_DTYPE', 'SOME_DTYPE', 'python']",3
1780,5,"['SOME_DTYPE', 'SOME_DTYPE', 'rate']",3
1781,5,"['SOME_DTYPE', 'SOME_DTYPE', 'window']",3
1782,5,"['SOME_DTYPE', 'SOME_DTYPE', 'dimension']",3
1783,5,"['SOME_DTYPE', 'SOME_DTYPE', 'input']",3
1784,5,"['SOME_DTYPE', 'name', 'variable']",3
1785,5,"['SOME_DTYPE', 'name', 'used']",3
1786,5,"['SOME_DTYPE', 'representing', 'threshold', 'deciding', 'whether', 'boxes', 'overlap']",7
1787,5,"['SOME_DTYPE', 'representing', 'threshold', 'deciding', 'whether', 'boxes', 'overlap', 'much', 'respect']",9
1788,5,"['SOME_DTYPE', 'representing', 'threshold', 'deciding', 'remove', 'boxes', 'based', 'score']",8
1789,5,"['SOME_DTYPE', 'number', 'elements']",3
1790,5,"['SOME_DTYPE', 'batch', 'batch']",3
1791,5,"['SOME_DTYPE', 'tensor', 'objects']",3
1792,5,"['SOME_DTYPE', 'tensor', 'whether']",3
1793,5,"['SOME_DTYPE', 'tensor', 'random']",3
1794,5,"['SOME_DTYPE', 'tensor', 'create']",3
1795,5,"['SOME_DTYPE', 'tensor', 'window']",3
1796,5,"['SOME_DTYPE', 'tensor', 'indicating']",3
1797,5,"['SOME_DTYPE', 'tensor', 'type', 'SOME_DTYPE']",4
1798,5,"['SOME_DTYPE', 'tensor', 'specifying']",3
1799,5,"['SOME_DTYPE', 'value', 'values']",3
1800,5,"['SOME_DTYPE', 'rows']",2
1801,5,"['SOME_DTYPE', 'specified']",2
1802,5,"['SOME_DTYPE', 'order', 'interpolation']",3
1803,5,"['SOME_DTYPE', 'indicates']",2
1804,5,"['SOME_DTYPE', 'whether', 'layer', 'uses', 'bias']",5
1805,5,"['SOME_DTYPE', 'specifying', 'dilation', 'rate', 'use', 'dilated', 'convolution']",7
1806,5,"['SOME_DTYPE', 'specifying', 'strides', 'convolution']",4
1807,5,"['SOME_DTYPE', 'dataset']",2
1808,5,"['SOME_DTYPE', 'regular']",2
1809,5,"['SOME_DTYPE', 'axis', 'along']",3
1810,5,"['SOME_DTYPE', 'axis', 'axis']",3
1811,5,"['SOME_DTYPE', 'tf', 'tensor', 'single']",4
1812,5,"['SOME_DTYPE', 'last']",2
1813,5,"['SOME_DTYPE', 'height', 'd']",3
1814,5,"['SOME_DTYPE', 'width', 'd', 'window']",4
1815,5,"['SOME_DTYPE', 'features']",2
1816,5,"['SOME_DTYPE', 'giving']",2
1817,5,"['SOME_DTYPE', 'using']",2
1818,5,"['SOME_DTYPE', 'generator']",2
1819,5,"['SOME_DTYPE', 'dimensionality', 'output', 'space', 'e', 'number', 'filters', 'convolution']",8
1820,5,"['SOME_DTYPE', 'dimensionality', 'output', 'filters', 'convolution']",5
1821,5,"['SOME_DTYPE', 'e', 'g']",3
1822,5,"['SOME_DTYPE', 'negative']",2
1823,5,"['SOME_DTYPE', 'determines']",2
1824,5,"['SOME_DTYPE', 'include']",2
1825,5,"['SOME_DTYPE', 'defined']",2
1826,5,"['SOME_DTYPE', 'buckets']",2
1827,5,"['SOME_DTYPE', 'l']",2
1828,5,"['SOME_DTYPE', 'placeholder']",2
1829,5,"['SOME_DTYPE', 'index']",2
1830,5,"['SOME_DTYPE', 'example']",2
1831,5,"['SOME_DTYPE', 'called']",2
1832,5,"['SOME_DTYPE', 'normal']",2
1833,5,"['SOME_DTYPE', 'element']",2
1834,5,"['SOME_DTYPE', 'arguments']",2
1835,5,"['SOME_DTYPE', 'decode']",2
1836,5,"['defaults', 'seconds']",2
1837,5,"['data', 'order', 'batch', 'in_width']",4
1838,5,"['data', 'order', 'batch', 'in_channels']",4
1839,5,"['data', 'returned']",2
1840,5,"['data', 'format', 'data', 'format']",4
1841,5,"['batch', 'features']",2
1842,5,"['batch', 'features', 'shape']",3
1843,5,"['batch', 'features', 'features']",3
1844,5,"['batch', 'SOME_DTYPE']",2
1845,5,"['batch', 'in_depth', 'in_height', 'in_width']",4
1846,5,"['batch', 'input']",2
1847,5,"['in_channels', 'dimension', 'must', 'match']",4
1848,5,"['format', 'data', 'batch', 'in_channels']",4
1849,5,"['format', 'data', 'batch', 'in_width']",4
1850,5,"['format', 'nchw', 'data']",3
1851,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'SOME_DTYPE', 'tensor']",4
1852,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'tensor', 'SOME_DTYPE']",4
1853,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'shape', 'returned']",4
1854,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'shape', 'tensor']",4
1855,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'specifying', 'along']",4
1856,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'use']",3
1857,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'dimension']",3
1858,5,"['SOME_STRUCTURE', 'SOME_DTYPE', 'single']",3
1859,5,"['SOME_STRUCTURE', 'csv']",2
1860,5,"['SOME_STRUCTURE', 'dtype']",2
1861,5,"['SOME_STRUCTURE', 'tensor', 'tensor', 'tensor']",4
1862,5,"['SOME_STRUCTURE', 'tensor', 'SOME_STRUCTURE']",3
1863,5,"['SOME_STRUCTURE', 'tensor', 'SOME_STRUCTURE', 'tensor']",4
1864,5,"['SOME_STRUCTURE', 'dataset']",2
1865,5,"['SOME_STRUCTURE', 'indices']",2
1866,5,"['SOME_STRUCTURE', 'objects', 'tensor']",3
1867,5,"['SOME_STRUCTURE', 'keras']",2
1868,5,"['SOME_STRUCTURE', 'output']",2
1869,5,"['SOME_STRUCTURE', 'axis']",2
1870,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'SOME_DTYPE']",4
1871,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'single', 'SOME_DTYPE']",4
1872,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'SOME_STRUCTURE']",3
1873,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'tensor', 'tensor']",4
1874,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'none']",3
1875,5,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'objects']",3
1876,5,"['SOME_STRUCTURE', 'return']",2
1877,5,"['SOME_STRUCTURE', 'single', 'SOME_DTYPE', 'specifying', 'convolution']",5
1878,5,"['SOME_STRUCTURE', 'dim']",2
1879,5,"['SOME_STRUCTURE', 'concatenation']",2
1880,5,"['SOME_STRUCTURE', 'compatible']",2
1881,5,"['SOME_STRUCTURE', 'representing']",2
1882,5,"['SOME_STRUCTURE', 'value']",2
1883,5,"['SOME_STRUCTURE', 'returns', 'SOME_STRUCTURE']",3
1884,5,"['length', 'dimensions']",2
1885,5,"['length', 'values']",2
1886,5,"['length', 'tensor']",2
1887,5,"['length', 'samples']",2
1888,5,"['dimension', 'input', 'dimension']",3
1889,5,"['dimension', 'starts']",2
1890,5,"['input', 'tensor', 'shape']",3
1891,5,"['input', 'sequence']",2
1892,5,"['input', 'spatial', 'dimension']",3
1893,5,"['input', 'data_format']",2
1894,5,"['input', 'start']",2
1895,5,"['input', 'vector']",2
1896,5,"['input', 'reshape', 'tensor']",3
1897,5,"['input', 'variable']",2
1898,5,"['input', 'rank']",2
1899,5,"['input', 'stride']",2
1900,5,"['input', 'converted']",2
1901,5,"['set', 'zero']",2
1902,5,"['k', 'SOME_DTYPE']",2
1903,5,"['element', 'dataset']",2
1904,5,"['element', 'SOME_DTYPE']",2
1905,5,"['element', 'must']",2
1906,5,"['depth', 'd']",2
1907,5,"['dimensions', 'input']",2
1908,5,"['dimensions', 'output']",2
1909,5,"['must', 'type', 'input']",3
1910,5,"['must', 'match', 'value']",3
1911,5,"['must', 'contain']",2
1912,5,"['must', 'least']",2
1913,5,"['must', 'dimensions']",2
1914,5,"['must', 'dtype']",2
1915,5,"['must', 'structure']",2
1916,5,"['d', 'tensor', 'type', 'SOME_DTYPE', 'shape']",5
1917,5,"['d', 'tensor', 'shape', 'filter_width', 'in_channels']",5
1918,5,"['d', 'tensor', 'representing', 'output', 'shape', 'deconvolution', 'op']",7
1919,5,"['d', 'tensor', 'batch_size', 'num_classes']",4
1920,5,"['d', 'tensor', 'elements']",3
1921,5,"['d', 'tensor', 'size', 'matching', 'dimension']",5
1922,5,"['d', 'tensor', 'whose', 'size', 'equal', 'size', 'data', 'first', 'dimension']",9
1923,5,"['d', 'tensor', 'last', 'dimension']",4
1924,5,"['d', 'SOME_DTYPE', 'tensor', 'tensor']",4
1925,5,"['d', 'SOME_DTYPE', 'tensor', 'shape', 'num_boxes', 'representing', 'single', 'score', 'corresponding', 'box', 'row', 'boxes']",12
1926,5,"['d', 'SOME_DTYPE', 'tensor', 'shape', 'batch_size']",5
1927,5,"['d', 'image']",2
1928,5,"['valid', 'nchw']",2
1929,5,"['number', 'per', 'batch']",3
1930,5,"['number', 'columns']",2
1931,5,"['number', 'given']",2
1932,5,"['number', 'image']",2
1933,5,"['number', 'iterations', 'allowed', 'run', 'parallel']",5
1934,5,"['none', 'norm']",2
1935,5,"['none', 'set']",2
1936,5,"['none', 'tf']",2
1937,5,"['none', 'l']",2
1938,5,"['default', 'value', 'false', 'e']",4
1939,5,"['default', 'last']",2
1940,5,"['default', 'input']",2
1941,5,"['default', 'format', 'data', 'stored', 'order', 'batch']",6
1942,5,"['default', 'tf', 'SOME_DTYPE']",3
1943,5,"['default', 'width']",2
1944,5,"['default', 'axis']",2
1945,5,"['range', 'input', 'input']",3
1946,5,"['rank', 'values']",2
1947,5,"['rank', 'must']",2
1948,5,"['rank', 'SOME_DTYPE', 'tensor']",3
1949,5,"['rank', 'shape']",2
1950,5,"['rank', 'input']",2
1951,5,"['true', 'values']",2
1952,5,"['true', 'instead']",2
1953,5,"['true', 'cpu']",2
1954,5,"['true', 'size']",2
1955,5,"['true', 'order']",2
1956,5,"['true', 'case']",2
1957,5,"['true', 'false']",2
1958,5,"['values', 'input']",2
1959,5,"['values', 'tensor', 'tensor']",3
1960,5,"['values', 'range']",2
1961,5,"['values', 'generate']",2
1962,5,"['values', 'passed']",2
1963,5,"['compute', 'variance']",2
1964,5,"['x', 'tensor']",2
1965,5,"['produce', 'tensor']",2
1966,5,"['used', 'create', 'distribution']",3
1967,5,"['used', 'column', 'name', 'SOME_STRUCTURE', 'key', 'feature', 'parsing', 'configs', 'feature', 'tensor', 'objects', 'feature', 'columns']",13
1968,5,"['used', 'tf']",2
1969,5,"['used', 'compute']",2
1970,5,"['dtype', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",4
1971,5,"['dtype', 'SOME_DTYPE', 'dtype']",3
1972,5,"['dtype', 'use']",2
1973,5,"['returned', 'raggedtensor']",2
1974,5,"['keras', 'tensor']",2
1975,5,"['keras', 'model']",2
1976,5,"['variable', 'length']",2
1977,5,"['one', 'per']",2
1978,5,"['one', 'input']",2
1979,5,"['one', 'structure', 'elems']",3
1980,5,"['one', 'replace', 'replace', 'replacement_char']",4
1981,5,"['lower', 'triangular']",2
1982,5,"['channels_last', 'steps']",2
1983,5,"['channels_last', 'steps', 'channels_first']",3
1984,5,"['ordering', 'dimensions', 'inputs', 'channels_last', 'corresponds', 'inputs', 'shape', 'batch', 'spatial_dim', 'spatial_dim', 'spatial_dim', 'channels', 'channels_first', 'corresponds', 'inputs', 'shape', 'batch', 'channels', 'spatial_dim', 'spatial_dim', 'spatial_dim']",21
1985,5,"['inputs', 'range']",2
1986,5,"['shape', 'batch', 'in_height', 'in_width']",4
1987,5,"['shape', 'batch', 'remaining_shape']",3
1988,5,"['shape', 'steps']",2
1989,5,"['shape', 'steps', 'channels_first']",3
1990,5,"['shape', 'steps', 'steps']",3
1991,5,"['shape', 'variable']",2
1992,5,"['shape', 'in_channels', 'out_channels']",3
1993,5,"['shape', 'value']",2
1994,5,"['shape', 'SOME_DTYPE', 'tensor']",3
1995,5,"['shape', 'SOME_DTYPE', 'SOME_DTYPE']",3
1996,5,"['shape', 'random']",2
1997,5,"['shape', 'm', 'k']",3
1998,5,"['shape', 'm', 'n']",3
1999,5,"['shape', 'm', 'dimensions', 'm']",4
2000,5,"['shape', 'm', 'input']",3
2001,5,"['shape', 'length']",2
2002,5,"['shape', 'none']",2
2003,5,"['shape', 'ssparsetensor']",2
2004,5,"['shape', 'containing']",2
2005,5,"['file', 'file']",2
2006,5,"['file', 'path']",2
2007,5,"['directory', 'checkpoints']",2
2008,5,"['directory', 'summary', 'files']",3
2009,5,"['python', 'SOME_DTYPE', 'ops']",3
2010,5,"['tensorflow', 'function']",2
2011,5,"['single', 'SOME_STRUCTURE']",2
2012,5,"['either', 'run_every_steps', 'must', 'set']",4
2013,5,"['either', 'run_every_secs', 'must', 'set']",4
2014,5,"['either', 'none']",2
2015,5,"['either', 'tf']",2
2016,5,"['value', 'used', 'points', 'outside', 'boundaries', 'input', 'mode', 'constant']",8
2017,5,"['value', 'means']",2
2018,5,"['value', 'diagonal']",2
2019,5,"['value', 'corresponding']",2
2020,5,"['value', 'strides']",2
2021,5,"['value', 'feature']",2
2022,5,"['value', 'defaults']",2
2023,5,"['value', 'SOME_DTYPE']",2
2024,5,"['value', 'returned']",2
2025,5,"['value', 'd']",2
2026,5,"['provided', 'tensor']",2
2027,5,"['provided', 'must']",2
2028,5,"['treated', 'matrix']",2
2029,5,"['first', 'elements']",2
2030,5,"['first', 'batch']",2
2031,5,"['specified', 'SOME_DTYPE']",2
2032,5,"['specified', 'calls', 'should_stop_fn', 'interval', 'run_every_secs', 'seconds']",6
2033,5,"['specified', 'calls', 'should_stop_fn', 'every', 'run_every_steps', 'steps']",6
2034,5,"['specified', 'dimension']",2
2035,5,"['specified', 'input']",2
2036,5,"['specified', 'axis']",2
2037,5,"['index', 'axis', 'columns', 'input']",4
2038,5,"['index', 'axis', 'rows', 'input']",4
2039,5,"['dataset', 'tf']",2
2040,5,"['tf', 'SOME_DTYPE', 'SOME_DTYPE', 'tf', 'tensor', 'representing', 'number']",7
2041,5,"['tf', 'estimator', 'estimator', 'instance']",4
2042,5,"['tf', 'tf', 'raggedtensor']",3
2043,5,"['tf', 'tf', 'indexedslices']",3
2044,5,"['tf', 'tensor', 'tf', 'indexedslices']",4
2045,5,"['tf', 'tensor', 'tf', 'ssparsetensor']",4
2046,5,"['tf', 'random']",2
2047,5,"['tf', 'element']",2
2048,5,"['tf', 'linalg']",2
2049,5,"['tf', 'saved_model']",2
2050,5,"['tf', 'labels']",2
2051,5,"['see', 'description']",2
2052,5,"['whether', 'values']",2
2053,5,"['whether', 'use']",2
2054,5,"['whether', 'tensor']",2
2055,5,"['otherwise', 'random']",2
2056,5,"['invalid', 'formatting']",2
2057,5,"['false', 'SOME_DTYPE']",2
2058,5,"['false', 'output']",2
2059,5,"['corresponding', 'tensor']",2
2060,5,"['function', 'tensor', 'returns', 'tensor']",4
2061,5,"['function', 'tensor', 'SOME_DTYPE']",3
2062,5,"['function', 'tensor', 'SOME_DTYPE', 'tf', 'tensor']",5
2063,5,"['function', 'tensor', 'SOME_DTYPE', 'tensor']",4
2064,5,"['function', 'applied', 'layer']",3
2065,5,"['function', 'takes']",2
2066,5,"['function', 'input', 'tensor']",3
2067,5,"['function', 'input', 'output']",3
2068,5,"['function', 'SOME_DTYPE', 'SOME_DTYPE', 'tensor']",4
2069,5,"['function', 'SOME_DTYPE', 'tf', 'SOME_DTYPE']",4
2070,5,"['function', 'arguments']",2
2071,5,"['function', 'mapping']",2
2072,5,"['function', 'tf', 'SOME_DTYPE', 'tensor']",4
2073,5,"['function', 'f']",2
2074,5,"['function', 'objects']",2
